Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
2	34	258	appFace://	InData	0	0	0	0
2	34	258	appFace://	OutData	0	0	0	0
2	34	258	appFace://	InNacks	0	0	0	0
2	34	258	appFace://	OutNacks	0	0	0	0
2	34	258	appFace://	InSatisfiedInterests	0	0	0	0
2	34	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	34	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	34	258	appFace://	OutTimedOutInterests	0	0	0	0
2	34	-1	all	SatisfiedInterests	0	0	0	0
2	34	-1	all	TimedOutInterests	0.8	0	1	0
2	35	257	netdev://[00:00:00:00:00:24]	InInterests	2.4	0.084375	3	0.105469
2	35	257	netdev://[00:00:00:00:00:24]	OutInterests	1.92	0.0675	2	0.0703125
2	35	257	netdev://[00:00:00:00:00:24]	InData	0	0	0	0
2	35	257	netdev://[00:00:00:00:00:24]	OutData	0	0	0	0
2	35	257	netdev://[00:00:00:00:00:24]	InNacks	0	0	0	0
2	35	257	netdev://[00:00:00:00:00:24]	OutNacks	0	0	0	0
2	35	257	netdev://[00:00:00:00:00:24]	InSatisfiedInterests	0	0	0	0
2	35	257	netdev://[00:00:00:00:00:24]	InTimedOutInterests	0	0	0	0
2	35	257	netdev://[00:00:00:00:00:24]	OutSatisfiedInterests	0	0	0	0
2	35	257	netdev://[00:00:00:00:00:24]	OutTimedOutInterests	0.16	0	0	0
2	35	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	35	258	appFace://	OutInterests	0	0	0	0
2	35	258	appFace://	InData	0	0	0	0
2	35	258	appFace://	OutData	0	0	0	0
2	35	258	appFace://	InNacks	0	0	0	0
2	35	258	appFace://	OutNacks	0	0	0	0
2	35	258	appFace://	InSatisfiedInterests	0	0	0	0
2	35	258	appFace://	InTimedOutInterests	0.16	0	0	0
2	35	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	35	258	appFace://	OutTimedOutInterests	0	0	0	0
2	35	-1	all	SatisfiedInterests	0	0	0	0
2	35	-1	all	TimedOutInterests	0.16	0	0	0
2	36	257	netdev://[00:00:00:00:00:25]	InInterests	5.76	0.2025	6	0.210938
2	36	257	netdev://[00:00:00:00:00:25]	OutInterests	1.92	0.0675	2	0.0703125
2	36	257	netdev://[00:00:00:00:00:25]	InData	0	0	0	0
2	36	257	netdev://[00:00:00:00:00:25]	OutData	0	0	0	0
2	36	257	netdev://[00:00:00:00:00:25]	InNacks	0	0	0	0
2	36	257	netdev://[00:00:00:00:00:25]	OutNacks	0	0	0	0
2	36	257	netdev://[00:00:00:00:00:25]	InSatisfiedInterests	0	0	0	0
2	36	257	netdev://[00:00:00:00:00:25]	InTimedOutInterests	0.8	0	1	0
2	36	257	netdev://[00:00:00:00:00:25]	OutSatisfiedInterests	0	0	0	0
2	36	257	netdev://[00:00:00:00:00:25]	OutTimedOutInterests	0.8	0	1	0
2	36	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	36	258	appFace://	OutInterests	0	0	0	0
2	36	258	appFace://	InData	0	0	0	0
2	36	258	appFace://	OutData	0	0	0	0
2	36	258	appFace://	InNacks	0	0	0	0
2	36	258	appFace://	OutNacks	0	0	0	0
2	36	258	appFace://	InSatisfiedInterests	0	0	0	0
2	36	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	36	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	36	258	appFace://	OutTimedOutInterests	0	0	0	0
2	36	-1	all	SatisfiedInterests	0	0	0	0
2	36	-1	all	TimedOutInterests	0.8	0	1	0
2	37	257	netdev://[00:00:00:00:00:26]	InInterests	2.56	0.09	3	0.105469
2	37	257	netdev://[00:00:00:00:00:26]	OutInterests	1.92	0.0675	2	0.0703125
2	37	257	netdev://[00:00:00:00:00:26]	InData	0	0	0	0
2	37	257	netdev://[00:00:00:00:00:26]	OutData	0	0	0	0
2	37	257	netdev://[00:00:00:00:00:26]	InNacks	0	0	0	0
2	37	257	netdev://[00:00:00:00:00:26]	OutNacks	0	0	0	0
2	37	257	netdev://[00:00:00:00:00:26]	InSatisfiedInterests	0	0	0	0
2	37	257	netdev://[00:00:00:00:00:26]	InTimedOutInterests	0.8	0	1	0
2	37	257	netdev://[00:00:00:00:00:26]	OutSatisfiedInterests	0	0	0	0
2	37	257	netdev://[00:00:00:00:00:26]	OutTimedOutInterests	0.8	0	1	0
2	37	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	37	258	appFace://	OutInterests	0	0	0	0
2	37	258	appFace://	InData	0	0	0	0
2	37	258	appFace://	OutData	0	0	0	0
2	37	258	appFace://	InNacks	0	0	0	0
2	37	258	appFace://	OutNacks	0	0	0	0
2	37	258	appFace://	InSatisfiedInterests	0	0	0	0
2	37	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	37	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	37	258	appFace://	OutTimedOutInterests	0	0	0	0
2	37	-1	all	SatisfiedInterests	0	0	0	0
2	37	-1	all	TimedOutInterests	0.8	0	1	0
2	38	257	netdev://[00:00:00:00:00:27]	InInterests	5.12	0.18	5	0.175781
2	38	257	netdev://[00:00:00:00:00:27]	OutInterests	1.92	0.0675	2	0.0703125
2	38	257	netdev://[00:00:00:00:00:27]	InData	0	0	0	0
2	38	257	netdev://[00:00:00:00:00:27]	OutData	0	0	0	0
2	38	257	netdev://[00:00:00:00:00:27]	InNacks	0	0	0	0
2	38	257	netdev://[00:00:00:00:00:27]	OutNacks	0	0	0	0
2	38	257	netdev://[00:00:00:00:00:27]	InSatisfiedInterests	0	0	0	0
2	38	257	netdev://[00:00:00:00:00:27]	InTimedOutInterests	0.8	0	1	0
2	38	257	netdev://[00:00:00:00:00:27]	OutSatisfiedInterests	0	0	0	0
2	38	257	netdev://[00:00:00:00:00:27]	OutTimedOutInterests	0.8	0	1	0
2	38	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	38	258	appFace://	OutInterests	0	0	0	0
2	38	258	appFace://	InData	0	0	0	0
2	38	258	appFace://	OutData	0	0	0	0
2	38	258	appFace://	InNacks	0	0	0	0
2	38	258	appFace://	OutNacks	0	0	0	0
2	38	258	appFace://	InSatisfiedInterests	0	0	0	0
2	38	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	38	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	38	258	appFace://	OutTimedOutInterests	0	0	0	0
2	38	-1	all	SatisfiedInterests	0	0	0	0
2	38	-1	all	TimedOutInterests	0.8	0	1	0
2	39	257	netdev://[00:00:00:00:00:28]	InInterests	5.12	0.18	5	0.175781
2	39	257	netdev://[00:00:00:00:00:28]	OutInterests	1.92	0.0675	2	0.0703125
2	39	257	netdev://[00:00:00:00:00:28]	InData	0	0	0	0
2	39	257	netdev://[00:00:00:00:00:28]	OutData	0	0	0	0
2	39	257	netdev://[00:00:00:00:00:28]	InNacks	0	0	0	0
2	39	257	netdev://[00:00:00:00:00:28]	OutNacks	0	0	0	0
2	39	257	netdev://[00:00:00:00:00:28]	InSatisfiedInterests	0	0	0	0
2	39	257	netdev://[00:00:00:00:00:28]	InTimedOutInterests	0.8	0	1	0
2	39	257	netdev://[00:00:00:00:00:28]	OutSatisfiedInterests	0	0	0	0
2	39	257	netdev://[00:00:00:00:00:28]	OutTimedOutInterests	0.8	0	1	0
2	39	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	39	258	appFace://	OutInterests	0	0	0	0
2	39	258	appFace://	InData	0	0	0	0
2	39	258	appFace://	OutData	0	0	0	0
2	39	258	appFace://	InNacks	0	0	0	0
2	39	258	appFace://	OutNacks	0	0	0	0
2	39	258	appFace://	InSatisfiedInterests	0	0	0	0
2	39	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	39	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	39	258	appFace://	OutTimedOutInterests	0	0	0	0
2	39	-1	all	SatisfiedInterests	0	0	0	0
2	39	-1	all	TimedOutInterests	0.8	0	1	0
2	40	257	netdev://[00:00:00:00:00:29]	InInterests	2.56	0.09	3	0.105469
2	40	257	netdev://[00:00:00:00:00:29]	OutInterests	1.92	0.0675	2	0.0703125
2	40	257	netdev://[00:00:00:00:00:29]	InData	0	0	0	0
2	40	257	netdev://[00:00:00:00:00:29]	OutData	0	0	0	0
2	40	257	netdev://[00:00:00:00:00:29]	InNacks	0	0	0	0
2	40	257	netdev://[00:00:00:00:00:29]	OutNacks	0	0	0	0
2	40	257	netdev://[00:00:00:00:00:29]	InSatisfiedInterests	0	0	0	0
2	40	257	netdev://[00:00:00:00:00:29]	InTimedOutInterests	0.8	0	1	0
2	40	257	netdev://[00:00:00:00:00:29]	OutSatisfiedInterests	0	0	0	0
2	40	257	netdev://[00:00:00:00:00:29]	OutTimedOutInterests	0.8	0	1	0
2	40	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	40	258	appFace://	OutInterests	0	0	0	0
2	40	258	appFace://	InData	0	0	0	0
2	40	258	appFace://	OutData	0	0	0	0
2	40	258	appFace://	InNacks	0	0	0	0
2	40	258	appFace://	OutNacks	0	0	0	0
2	40	258	appFace://	InSatisfiedInterests	0	0	0	0
2	40	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	40	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	40	258	appFace://	OutTimedOutInterests	0	0	0	0
2	40	-1	all	SatisfiedInterests	0	0	0	0
2	40	-1	all	TimedOutInterests	0.8	0	1	0
2	41	257	netdev://[00:00:00:00:00:2a]	InInterests	2.56	0.09	3	0.105469
2	41	257	netdev://[00:00:00:00:00:2a]	OutInterests	1.92	0.0675	2	0.0703125
2	41	257	netdev://[00:00:00:00:00:2a]	InData	0	0	0	0
2	41	257	netdev://[00:00:00:00:00:2a]	OutData	0	0	0	0
2	41	257	netdev://[00:00:00:00:00:2a]	InNacks	0	0	0	0
2	41	257	netdev://[00:00:00:00:00:2a]	OutNacks	0	0	0	0
2	41	257	netdev://[00:00:00:00:00:2a]	InSatisfiedInterests	0	0	0	0
2	41	257	netdev://[00:00:00:00:00:2a]	InTimedOutInterests	0.8	0	1	0
2	41	257	netdev://[00:00:00:00:00:2a]	OutSatisfiedInterests	0	0	0	0
2	41	257	netdev://[00:00:00:00:00:2a]	OutTimedOutInterests	0.8	0	1	0
2	41	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	41	258	appFace://	OutInterests	0	0	0	0
2	41	258	appFace://	InData	0	0	0	0
2	41	258	appFace://	OutData	0	0	0	0
2	41	258	appFace://	InNacks	0	0	0	0
2	41	258	appFace://	OutNacks	0	0	0	0
2	41	258	appFace://	InSatisfiedInterests	0	0	0	0
2	41	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	41	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	41	258	appFace://	OutTimedOutInterests	0	0	0	0
2	41	-1	all	SatisfiedInterests	0	0	0	0
2	41	-1	all	TimedOutInterests	0.8	0	1	0
2	42	257	netdev://[00:00:00:00:00:2b]	InInterests	5.92	0.208125	6	0.210938
2	42	257	netdev://[00:00:00:00:00:2b]	OutInterests	1.92	0.0675	2	0.0703125
2	42	257	netdev://[00:00:00:00:00:2b]	InData	0	0	0	0
2	42	257	netdev://[00:00:00:00:00:2b]	OutData	0	0	0	0
2	42	257	netdev://[00:00:00:00:00:2b]	InNacks	0	0	0	0
2	42	257	netdev://[00:00:00:00:00:2b]	OutNacks	0	0	0	0
2	42	257	netdev://[00:00:00:00:00:2b]	InSatisfiedInterests	0	0	0	0
2	42	257	netdev://[00:00:00:00:00:2b]	InTimedOutInterests	0.8	0	1	0
2	42	257	netdev://[00:00:00:00:00:2b]	OutSatisfiedInterests	0	0	0	0
2	42	257	netdev://[00:00:00:00:00:2b]	OutTimedOutInterests	0.8	0	1	0
2	42	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	42	258	appFace://	OutInterests	0	0	0	0
2	42	258	appFace://	InData	0	0	0	0
2	42	258	appFace://	OutData	0	0	0	0
2	42	258	appFace://	InNacks	0	0	0	0
2	42	258	appFace://	OutNacks	0	0	0	0
2	42	258	appFace://	InSatisfiedInterests	0	0	0	0
2	42	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	42	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	42	258	appFace://	OutTimedOutInterests	0	0	0	0
2	42	-1	all	SatisfiedInterests	0	0	0	0
2	42	-1	all	TimedOutInterests	0.8	0	1	0
2	43	257	netdev://[00:00:00:00:00:2c]	InInterests	4.8	0.16875	5	0.175781
2	43	257	netdev://[00:00:00:00:00:2c]	OutInterests	1.92	0.0675	2	0.0703125
2	43	257	netdev://[00:00:00:00:00:2c]	InData	0	0	0	0
2	43	257	netdev://[00:00:00:00:00:2c]	OutData	0	0	0	0
2	43	257	netdev://[00:00:00:00:00:2c]	InNacks	0	0	0	0
2	43	257	netdev://[00:00:00:00:00:2c]	OutNacks	0	0	0	0
2	43	257	netdev://[00:00:00:00:00:2c]	InSatisfiedInterests	0	0	0	0
2	43	257	netdev://[00:00:00:00:00:2c]	InTimedOutInterests	0.8	0	1	0
2	43	257	netdev://[00:00:00:00:00:2c]	OutSatisfiedInterests	0	0	0	0
2	43	257	netdev://[00:00:00:00:00:2c]	OutTimedOutInterests	0.8	0	1	0
2	43	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	43	258	appFace://	OutInterests	0	0	0	0
2	43	258	appFace://	InData	0	0	0	0
2	43	258	appFace://	OutData	0	0	0	0
2	43	258	appFace://	InNacks	0	0	0	0
2	43	258	appFace://	OutNacks	0	0	0	0
2	43	258	appFace://	InSatisfiedInterests	0	0	0	0
2	43	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	43	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	43	258	appFace://	OutTimedOutInterests	0	0	0	0
2	43	-1	all	SatisfiedInterests	0	0	0	0
2	43	-1	all	TimedOutInterests	0.8	0	1	0
2	44	257	netdev://[00:00:00:00:00:2d]	InInterests	5.12	0.18	5	0.175781
2	44	257	netdev://[00:00:00:00:00:2d]	OutInterests	1.92	0.0675	2	0.0703125
2	44	257	netdev://[00:00:00:00:00:2d]	InData	0	0	0	0
2	44	257	netdev://[00:00:00:00:00:2d]	OutData	0	0	0	0
2	44	257	netdev://[00:00:00:00:00:2d]	InNacks	0	0	0	0
2	44	257	netdev://[00:00:00:00:00:2d]	OutNacks	0	0	0	0
2	44	257	netdev://[00:00:00:00:00:2d]	InSatisfiedInterests	0	0	0	0
2	44	257	netdev://[00:00:00:00:00:2d]	InTimedOutInterests	0.8	0	1	0
2	44	257	netdev://[00:00:00:00:00:2d]	OutSatisfiedInterests	0	0	0	0
2	44	257	netdev://[00:00:00:00:00:2d]	OutTimedOutInterests	0.8	0	1	0
2	44	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	44	258	appFace://	OutInterests	0	0	0	0
2	44	258	appFace://	InData	0	0	0	0
2	44	258	appFace://	OutData	0	0	0	0
2	44	258	appFace://	InNacks	0	0	0	0
2	44	258	appFace://	OutNacks	0	0	0	0
2	44	258	appFace://	InSatisfiedInterests	0	0	0	0
2	44	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	44	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	44	258	appFace://	OutTimedOutInterests	0	0	0	0
2	44	-1	all	SatisfiedInterests	0	0	0	0
2	44	-1	all	TimedOutInterests	0.8	0	1	0
2	45	257	netdev://[00:00:00:00:00:2e]	InInterests	4.8	0.16875	5	0.175781
2	45	257	netdev://[00:00:00:00:00:2e]	OutInterests	1.92	0.0675	2	0.0703125
2	45	257	netdev://[00:00:00:00:00:2e]	InData	0	0	0	0
2	45	257	netdev://[00:00:00:00:00:2e]	OutData	0	0	0	0
2	45	257	netdev://[00:00:00:00:00:2e]	InNacks	0	0	0	0
2	45	257	netdev://[00:00:00:00:00:2e]	OutNacks	0	0	0	0
2	45	257	netdev://[00:00:00:00:00:2e]	InSatisfiedInterests	0	0	0	0
2	45	257	netdev://[00:00:00:00:00:2e]	InTimedOutInterests	0.8	0	1	0
2	45	257	netdev://[00:00:00:00:00:2e]	OutSatisfiedInterests	0	0	0	0
2	45	257	netdev://[00:00:00:00:00:2e]	OutTimedOutInterests	0.8	0	1	0
2	45	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	45	258	appFace://	OutInterests	0	0	0	0
2	45	258	appFace://	InData	0	0	0	0
2	45	258	appFace://	OutData	0	0	0	0
2	45	258	appFace://	InNacks	0	0	0	0
2	45	258	appFace://	OutNacks	0	0	0	0
2	45	258	appFace://	InSatisfiedInterests	0	0	0	0
2	45	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	45	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	45	258	appFace://	OutTimedOutInterests	0	0	0	0
2	45	-1	all	SatisfiedInterests	0	0	0	0
2	45	-1	all	TimedOutInterests	0.8	0	1	0
2	46	257	netdev://[00:00:00:00:00:2f]	InInterests	4.8	0.16875	5	0.175781
2	46	257	netdev://[00:00:00:00:00:2f]	OutInterests	1.92	0.0675	2	0.0703125
2	46	257	netdev://[00:00:00:00:00:2f]	InData	0	0	0	0
2	46	257	netdev://[00:00:00:00:00:2f]	OutData	0	0	0	0
2	46	257	netdev://[00:00:00:00:00:2f]	InNacks	0	0	0	0
2	46	257	netdev://[00:00:00:00:00:2f]	OutNacks	0	0	0	0
2	46	257	netdev://[00:00:00:00:00:2f]	InSatisfiedInterests	0	0	0	0
2	46	257	netdev://[00:00:00:00:00:2f]	InTimedOutInterests	0.8	0	1	0
2	46	257	netdev://[00:00:00:00:00:2f]	OutSatisfiedInterests	0	0	0	0
2	46	257	netdev://[00:00:00:00:00:2f]	OutTimedOutInterests	0.8	0	1	0
2	46	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	46	258	appFace://	OutInterests	0	0	0	0
2	46	258	appFace://	InData	0	0	0	0
2	46	258	appFace://	OutData	0	0	0	0
2	46	258	appFace://	InNacks	0	0	0	0
2	46	258	appFace://	OutNacks	0	0	0	0
2	46	258	appFace://	InSatisfiedInterests	0	0	0	0
2	46	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	46	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	46	258	appFace://	OutTimedOutInterests	0	0	0	0
2	46	-1	all	SatisfiedInterests	0	0	0	0
2	46	-1	all	TimedOutInterests	0.8	0	1	0
2	47	257	netdev://[00:00:00:00:00:30]	InInterests	4.8	0.16875	5	0.175781
2	47	257	netdev://[00:00:00:00:00:30]	OutInterests	1.92	0.0675	2	0.0703125
2	47	257	netdev://[00:00:00:00:00:30]	InData	0	0	0	0
2	47	257	netdev://[00:00:00:00:00:30]	OutData	0	0	0	0
2	47	257	netdev://[00:00:00:00:00:30]	InNacks	0	0	0	0
2	47	257	netdev://[00:00:00:00:00:30]	OutNacks	0	0	0	0
2	47	257	netdev://[00:00:00:00:00:30]	InSatisfiedInterests	0	0	0	0
2	47	257	netdev://[00:00:00:00:00:30]	InTimedOutInterests	0.8	0	1	0
2	47	257	netdev://[00:00:00:00:00:30]	OutSatisfiedInterests	0	0	0	0
2	47	257	netdev://[00:00:00:00:00:30]	OutTimedOutInterests	0.8	0	1	0
2	47	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	47	258	appFace://	OutInterests	0	0	0	0
2	47	258	appFace://	InData	0	0	0	0
2	47	258	appFace://	OutData	0	0	0	0
2	47	258	appFace://	InNacks	0	0	0	0
2	47	258	appFace://	OutNacks	0	0	0	0
2	47	258	appFace://	InSatisfiedInterests	0	0	0	0
2	47	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	47	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	47	258	appFace://	OutTimedOutInterests	0	0	0	0
2	47	-1	all	SatisfiedInterests	0	0	0	0
2	47	-1	all	TimedOutInterests	0.8	0	1	0
2	48	257	netdev://[00:00:00:00:00:31]	InInterests	2.56	0.09	3	0.105469
2	48	257	netdev://[00:00:00:00:00:31]	OutInterests	1.92	0.0675	2	0.0703125
2	48	257	netdev://[00:00:00:00:00:31]	InData	0	0	0	0
2	48	257	netdev://[00:00:00:00:00:31]	OutData	0	0	0	0
2	48	257	netdev://[00:00:00:00:00:31]	InNacks	0	0	0	0
2	48	257	netdev://[00:00:00:00:00:31]	OutNacks	0	0	0	0
2	48	257	netdev://[00:00:00:00:00:31]	InSatisfiedInterests	0	0	0	0
2	48	257	netdev://[00:00:00:00:00:31]	InTimedOutInterests	0.8	0	1	0
2	48	257	netdev://[00:00:00:00:00:31]	OutSatisfiedInterests	0	0	0	0
2	48	257	netdev://[00:00:00:00:00:31]	OutTimedOutInterests	0.8	0	1	0
2	48	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	48	258	appFace://	OutInterests	0	0	0	0
2	48	258	appFace://	InData	0	0	0	0
2	48	258	appFace://	OutData	0	0	0	0
2	48	258	appFace://	InNacks	0	0	0	0
2	48	258	appFace://	OutNacks	0	0	0	0
2	48	258	appFace://	InSatisfiedInterests	0	0	0	0
2	48	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	48	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	48	258	appFace://	OutTimedOutInterests	0	0	0	0
2	48	-1	all	SatisfiedInterests	0	0	0	0
2	48	-1	all	TimedOutInterests	0.8	0	1	0
2	49	257	netdev://[00:00:00:00:00:32]	InInterests	5.92	0.208125	6	0.210938
2	49	257	netdev://[00:00:00:00:00:32]	OutInterests	1.92	0.0675	2	0.0703125
2	49	257	netdev://[00:00:00:00:00:32]	InData	0	0	0	0
2	49	257	netdev://[00:00:00:00:00:32]	OutData	0	0	0	0
2	49	257	netdev://[00:00:00:00:00:32]	InNacks	0	0	0	0
2	49	257	netdev://[00:00:00:00:00:32]	OutNacks	0	0	0	0
2	49	257	netdev://[00:00:00:00:00:32]	InSatisfiedInterests	0	0	0	0
2	49	257	netdev://[00:00:00:00:00:32]	InTimedOutInterests	0.8	0	1	0
2	49	257	netdev://[00:00:00:00:00:32]	OutSatisfiedInterests	0	0	0	0
2	49	257	netdev://[00:00:00:00:00:32]	OutTimedOutInterests	0.8	0	1	0
2	49	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	49	258	appFace://	OutInterests	0	0	0	0
2	49	258	appFace://	InData	0	0	0	0
2	49	258	appFace://	OutData	0	0	0	0
2	49	258	appFace://	InNacks	0	0	0	0
2	49	258	appFace://	OutNacks	0	0	0	0
2	49	258	appFace://	InSatisfiedInterests	0	0	0	0
2	49	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	49	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	49	258	appFace://	OutTimedOutInterests	0	0	0	0
2	49	-1	all	SatisfiedInterests	0	0	0	0
2	49	-1	all	TimedOutInterests	0.8	0	1	0
2	50	257	netdev://[00:00:00:00:00:33]	InInterests	2.56	0.09	3	0.105469
2	50	257	netdev://[00:00:00:00:00:33]	OutInterests	1.92	0.0675	2	0.0703125
2	50	257	netdev://[00:00:00:00:00:33]	InData	0	0	0	0
2	50	257	netdev://[00:00:00:00:00:33]	OutData	0	0	0	0
2	50	257	netdev://[00:00:00:00:00:33]	InNacks	0	0	0	0
2	50	257	netdev://[00:00:00:00:00:33]	OutNacks	0	0	0	0
2	50	257	netdev://[00:00:00:00:00:33]	InSatisfiedInterests	0	0	0	0
2	50	257	netdev://[00:00:00:00:00:33]	InTimedOutInterests	0.8	0	1	0
2	50	257	netdev://[00:00:00:00:00:33]	OutSatisfiedInterests	0	0	0	0
2	50	257	netdev://[00:00:00:00:00:33]	OutTimedOutInterests	0.8	0	1	0
2	50	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	50	258	appFace://	OutInterests	0	0	0	0
2	50	258	appFace://	InData	0	0	0	0
2	50	258	appFace://	OutData	0	0	0	0
2	50	258	appFace://	InNacks	0	0	0	0
2	50	258	appFace://	OutNacks	0	0	0	0
2	50	258	appFace://	InSatisfiedInterests	0	0	0	0
2	50	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	50	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	50	258	appFace://	OutTimedOutInterests	0	0	0	0
2	50	-1	all	SatisfiedInterests	0	0	0	0
2	50	-1	all	TimedOutInterests	0.8	0	1	0
2	51	257	netdev://[00:00:00:00:00:34]	InInterests	2.56	0.09	3	0.105469
2	51	257	netdev://[00:00:00:00:00:34]	OutInterests	1.92	0.0675	2	0.0703125
2	51	257	netdev://[00:00:00:00:00:34]	InData	0	0	0	0
2	51	257	netdev://[00:00:00:00:00:34]	OutData	0	0	0	0
2	51	257	netdev://[00:00:00:00:00:34]	InNacks	0	0	0	0
2	51	257	netdev://[00:00:00:00:00:34]	OutNacks	0	0	0	0
2	51	257	netdev://[00:00:00:00:00:34]	InSatisfiedInterests	0	0	0	0
2	51	257	netdev://[00:00:00:00:00:34]	InTimedOutInterests	0.8	0	1	0
2	51	257	netdev://[00:00:00:00:00:34]	OutSatisfiedInterests	0	0	0	0
2	51	257	netdev://[00:00:00:00:00:34]	OutTimedOutInterests	0.8	0	1	0
2	51	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	51	258	appFace://	OutInterests	0	0	0	0
2	51	258	appFace://	InData	0	0	0	0
2	51	258	appFace://	OutData	0	0	0	0
2	51	258	appFace://	InNacks	0	0	0	0
2	51	258	appFace://	OutNacks	0	0	0	0
2	51	258	appFace://	InSatisfiedInterests	0	0	0	0
2	51	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	51	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	51	258	appFace://	OutTimedOutInterests	0	0	0	0
2	51	-1	all	SatisfiedInterests	0	0	0	0
2	51	-1	all	TimedOutInterests	0.8	0	1	0
2	52	257	netdev://[00:00:00:00:00:35]	InInterests	2.56	0.09	3	0.105469
2	52	257	netdev://[00:00:00:00:00:35]	OutInterests	1.92	0.0675	2	0.0703125
2	52	257	netdev://[00:00:00:00:00:35]	InData	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:35]	OutData	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:35]	InNacks	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:35]	OutNacks	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:35]	InSatisfiedInterests	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:35]	InTimedOutInterests	0.8	0	1	0
2	52	257	netdev://[00:00:00:00:00:35]	OutSatisfiedInterests	0	0	0	0
2	52	257	netdev://[00:00:00:00:00:35]	OutTimedOutInterests	0.8	0	1	0
2	52	258	appFace://	InInterests	1.92	0.0675	2	0.0703125
2	52	258	appFace://	OutInterests	0	0	0	0
2	52	258	appFace://	InData	0	0	0	0
2	52	258	appFace://	OutData	0	0	0	0
2	52	258	appFace://	InNacks	0	0	0	0
2	52	258	appFace://	OutNacks	0	0	0	0
2	52	258	appFace://	InSatisfiedInterests	0	0	0	0
2	52	258	appFace://	InTimedOutInterests	0.8	0	1	0
2	52	258	appFace://	OutSatisfiedInterests	0	0	0	0
2	52	258	appFace://	OutTimedOutInterests	0	0	0	0
2	52	-1	all	SatisfiedInterests	0	0	0	0
2	52	-1	all	TimedOutInterests	0.8	0	1	0
2	53	257	netdev://[00:00:00:00:00:36]	InInterests	4.96	0.174375	5	0.175781
2	53	257	netdev://[00:00:00:00:00:36]	OutInterests	1.92	0.0675	2	0.0703125
2	53	257	netdev://[00:00:00:00:00:36]	InData	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:36]	OutData	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:36]	InNacks	0	0	0	0
2	53	257	netdev://[00:00:00:00:00:36]	OutNacks	0	0	0	0
